Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Age group (product.metafields.shopify.age-group),Canopy material (product.metafields.shopify.canopy-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
paradise-bloom-t-shirt-adult,,,,,,,,,xl,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-XL,340.1942775,shopify,deny,manual,45.00,,true,true,,,,,'100000092453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,xl,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-XL,340.1942775,shopify,deny,manual,45.00,,true,true,,,,,'1000000850281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,2xl,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-2XL,368.543800625,shopify,deny,manual,47.00,,true,true,,,,,'100000092460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,2xl,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-2XL,368.543800625,shopify,deny,manual,47.00,,true,true,,,,,'100000085035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,3xl,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-3XL,0.0,,deny,manual,49.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,3xl,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-3XL,396.89332375,shopify,deny,manual,49.00,,true,true,,,,,'100000085042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,4xl,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-4XL,0.0,,deny,manual,51.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,4xl,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-4XL,425.242846875,shopify,deny,manual,51.00,,true,true,,,,,'100000085059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,5xl,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-5XL,0.0,,deny,manual,53.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,5xl,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-5XL,453.59237,shopify,deny,manual,53.00,,true,true,,,,,'100000085066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
hafaloha-christmas-tree-long-sleeve-adult,Hafaloha Christmas Tree Long Sleeve - Adult,"<ul>
<li style=""font-weight: bold; color: rgb(0, 0, 0);""><span style=""color: rgb(0, 0, 0);""><strong>Hafaloha's Annual Christmas Sweater 2025!</strong></span></li>
<li>Material: Dri-fit</li>
<li>Sizes: XS - 5XL</li>
<li style=""font-weight: bold; font-style: italic;""><em><strong>Youth and Toddler sizes available! Match with your family and friends!</strong></em></li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Long Sleeve,"Adult, Christmas, Christmas 2025, Festive, Geometric, Guam, hafaloha, Hawaii",true,Size,S,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,1,"",false,,,,,,,,,,,,,,adults,,,,dri-fit,,crew,s; m; l; xl; 2xl; 3xl; 4xl; 5xl,long,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,active
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,M,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_back_bfe4804b-15fe-478a-846e-cce8cec4b246.jpg?v=1765346778,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,L,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,XL,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,2XL,,,,,,,,,283.49523125,shopify,deny,manual,37.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,3XL,,,,,,,,,311.844754375,shopify,deny,manual,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,4XL,,,,,,,,,340.1942775,shopify,deny,manual,41.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-adult,,,,,,,,,5XL,,,,,,,,,368.543800625,shopify,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_de023ab9-df9b-43e6-8df3-d0420ae232be.jpg?v=1765346778,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,Hafaloha Friendsmas Long Sleeve - Adult,"<ul>
<li style=""font-weight: bold; color: rgb(0, 0, 0);""><span style=""color: rgb(0, 0, 0);""><strong>Hafaloha's Annual Christmas Sweater 2025!</strong></span></li>
<li>Material: Dri-fit</li>
<li>Sizes: XS - 5XL</li>
<li style=""font-weight: bold; font-style: italic;""><em><strong>Youth and Toddler sizes available! Match with your family and friends!</strong></em></li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Long Sleeve,"Adult, Christmas, Christmas 2025, Festive, Geometric, Guam, hafaloha, Hawaii",true,Size,S,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,1,"",false,,,,,,,,,,,,,,adults,,,,dri-fit,,crew,s; m; l; xl; 2xl; 3xl; 4xl; 5xl,long,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,active
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,M,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_back_5c2279d8-27e5-406e-995e-d676be2b0629.jpg?v=1765346747,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,L,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,XL,,,,,,,,,255.145708125,shopify,deny,manual,35.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,2XL,,,,,,,,,283.49523125,shopify,deny,manual,37.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,3XL,,,,,,,,,311.844754375,shopify,deny,manual,39.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,4XL,,,,,,,,,340.1942775,shopify,deny,manual,41.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-friendsmas-long-sleeve-adult,,,,,,,,,5XL,,,,,,,,,368.543800625,shopify,deny,manual,43.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_6cdb2abe-957f-49ac-a2d1-38c735c7eba9.jpg?v=1765346747,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-youth,Hafaloha Christmas Tree Long Sleeve - Youth,"<ul>
<li style=""font-weight: bold; color: rgb(0, 0, 0);""><span style=""color: rgb(0, 0, 0);""><strong>Hafaloha's Annual Christmas Sweater 2025!</strong></span></li>
<li>Material: Dri-fit</li>
<li>Sizes: YS - YXL</li>
<li style=""font-weight: bold; font-style: italic;""><em><strong>Toddler and Adult sizes available! Match with your family and friends!</strong></em></li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Long Sleeve,"Boys, Christmas, Christmas 2025, Girls, Guam, hafaloha, Hawaii, Ornaments, Tree",true,Size,YS,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_7898bc1f-b041-4d56-8b5b-7ec0a28df179.jpg?v=1765346693,1,"",false,,,,,,,,,,,,,,kids,,,,dri-fit,,crew,ys; ym; yl; yxl,long,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_7898bc1f-b041-4d56-8b5b-7ec0a28df179.jpg?v=1765346693,oz,,9.50,active
hafaloha-christmas-tree-long-sleeve-youth,,,,,,,,,YM,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_back_2036d38c-09cd-4732-96e0-32859d50cfc2.jpg?v=1765346693,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_7898bc1f-b041-4d56-8b5b-7ec0a28df179.jpg?v=1765346693,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-youth,,,,,,,,,YL,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_7898bc1f-b041-4d56-8b5b-7ec0a28df179.jpg?v=1765346693,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-youth,,,,,,,,,YXL,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front_7898bc1f-b041-4d56-8b5b-7ec0a28df179.jpg?v=1765346693,oz,,9.50,
hafaloha-friendsmas-long-sleeve-youth,Hafaloha Friendsmas Long Sleeve - Youth,"<ul>
<li style=""font-weight: bold; color: rgb(0, 0, 0);""><span style=""color: rgb(0, 0, 0);""><strong>Hafaloha's Annual Christmas Sweater 2025!</strong></span></li>
<li>Material: Dri-fit</li>
<li>Sizes: YS - YXL</li>
<li style=""font-weight: bold; font-style: italic;""><em><strong>Toddler and Adult sizes available! Match with your family and friends!</strong></em></li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Long Sleeve,"Boys, Christmas, Christmas 2025, Friends, Friendsmas, Girls, Guam, hafaloha, Hawaii, Ornaments, Santa, Snowman, Tree",true,Size,YS,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_be11a253-2dc1-4bef-96a0-e4e63ff414a3.jpg?v=1765346654,1,"",false,,,,,,,,,,,,,,kids,,,,dri-fit,,crew,ys; ym; yl; yxl,long,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_be11a253-2dc1-4bef-96a0-e4e63ff414a3.jpg?v=1765346654,oz,,9.50,active
hafaloha-friendsmas-long-sleeve-youth,,,,,,,,,YM,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_back_d0496d70-facf-4f6c-94bf-9f33b7a1a7e3.jpg?v=1765346654,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_be11a253-2dc1-4bef-96a0-e4e63ff414a3.jpg?v=1765346654,oz,,9.50,
hafaloha-friendsmas-long-sleeve-youth,,,,,,,,,YL,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_be11a253-2dc1-4bef-96a0-e4e63ff414a3.jpg?v=1765346654,oz,,9.50,
hafaloha-friendsmas-long-sleeve-youth,,,,,,,,,YXL,,,,,,,,,198.446661875,shopify,deny,manual,32.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front_be11a253-2dc1-4bef-96a0-e4e63ff414a3.jpg?v=1765346654,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-toddler,Hafaloha Christmas Tree Long Sleeve - Toddler,"<ul>
<li style=""font-weight: bold; color: rgb(0, 0, 0);""><span style=""color: rgb(0, 0, 0);""><strong>Hafaloha's Annual Christmas Sweater 2025!</strong></span></li>
<li>Material: Dri-fit</li>
<li>Sizes: 2T - 5T</li>
<li style=""font-weight: bold; font-style: italic;""><em><strong>Youth and Adult sizes available! Match with your family and friends!</strong></em></li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Long Sleeve,"Christmas, Christmas 2025, Geometric, Guam, hafaloha, Hawaii, Ornaments",true,Size,2T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front.jpg?v=1765346599,1,"",false,,,,,,,,,,,,,,toddlers,,,,dri-fit,,crew,2-t; 3-t; 4-t; 5-t,long,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front.jpg?v=1765346599,oz,,9.50,active
hafaloha-christmas-tree-long-sleeve-toddler,,,,,,,,,3T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_back.jpg?v=1765346599,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front.jpg?v=1765346599,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-toddler,,,,,,,,,4T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front.jpg?v=1765346599,oz,,9.50,
hafaloha-christmas-tree-long-sleeve-toddler,,,,,,,,,5T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-XMASTREE25-LongSleeve_front.jpg?v=1765346599,oz,,9.50,
hafaloha-friendsmas-long-sleeve-toddler,Hafaloha Friendsmas Long Sleeve - Toddler,"<ul>
<li style=""font-weight: bold; color: rgb(0, 0, 0);""><span style=""color: rgb(0, 0, 0);""><strong>Hafaloha's Annual Christmas Sweater 2025!</strong></span></li>
<li>Material: Dri-fit</li>
<li>Sizes: 2T - 5T</li>
<li style=""font-weight: bold; font-style: italic;""><em><strong>Youth and Adult sizes available! Match with your family and friends!</strong></em></li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Long Sleeve,"Christmas, Christmas 2025, Guam, hafaloha, Hawaii, island, Ornaments, shave ice",true,Size,2T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front.jpg?v=1765346562,1,"",false,,,,,,,,,,,,,,toddlers,,,,dri-fit,,crew,2-t; 3-t; 4-t; 5-t,long,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front.jpg?v=1765346562,oz,,9.50,active
hafaloha-friendsmas-long-sleeve-toddler,,,,,,,,,3T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_back.jpg?v=1765346562,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front.jpg?v=1765346562,oz,,9.50,
hafaloha-friendsmas-long-sleeve-toddler,,,,,,,,,4T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front.jpg?v=1765346562,oz,,9.50,
hafaloha-friendsmas-long-sleeve-toddler,,,,,,,,,5T,,,,,,,,,170.09713875,shopify,deny,manual,28.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAFALOHA-FRIENDSXMAS25-LongSleeve_front.jpg?v=1765346562,oz,,9.50,
holiday-polo,Holiday Polo,"<ul>
<li>Material: Coolpass</li>
<li>Sizes: S - 4XL</li>
</ul>
<!---->",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Polo,"Adult, Christmas, Christmas 2025, Floral, Green, Guam, hafaloha, Hawaii, Holiday",true,Size,S,,,,,,,,,198.446661875,shopify,deny,manual,48.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,1,"",false,,,,,,,,,,,,,,adults,,,,,,,s; m; l; xl; 2xl; 3xl; 4xl,short,unisex; male; female,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,active
holiday-polo,,,,,,,,,M,,,,,,,,,226.796185,shopify,deny,manual,48.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Back.jpg?v=1765346888,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,
holiday-polo,,,,,,,,,L,,,,,,,,,226.796185,shopify,deny,manual,48.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ChristmasPua.png?v=1765346888,3,Christmas Placeholder Image,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,
holiday-polo,,,,,,,,,XL,,,,,,,,,226.796185,shopify,deny,manual,48.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,
holiday-polo,,,,,,,,,2XL,,,,,,,,,255.145708125,shopify,deny,manual,50.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,
holiday-polo,,,,,,,,,3XL,,,,,,,,,283.49523125,shopify,deny,manual,52.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,
holiday-polo,,,,,,,,,4XL,,,,,,,,,283.49523125,shopify,deny,manual,54.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-POLO_Green-Front.jpg?v=1765346888,oz,,12.00,
mistletoe-button-down,Mistletoe Button Down,"<ul>
<li>Material : T8 / 100% Polyester</li>
<li>Sizes : S - 5XL</li>
</ul>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,Button Up,"Adult, Christmas, Christmas 2025, Floral, Guam, hafaloha, Hawaii",true,Size,S,,,,,,,,,283.49523125,shopify,deny,manual,55.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-ButtonDown_White-Front.jpg?v=1765346861,1,"",false,,,,,,,,,,,,,,adults,,,,,,,s; m; l; xl; 2xl; 3xl; 4xl,short,unisex; male; female,,https://cdn.shopify.com/s/files/1/0559/9889/files/HA-XMAS25-ButtonDown_White-Front.jpg?v=1765346861,oz,,18.50,active
